t,truth_x,truth_y,truth_yaw,est_x,est_y,est_yaw
14.7,-4.6119,1.25,0.0,3.6381,-0.0,-0.0
14.751,-4.6014,1.25,0.0,3.6486,-0.0,-0.0
14.801,-4.5857,1.25,0.0,3.6643,-0.0,-0.0
14.851,-4.5752,1.25,0.0,3.6748,-0.0,-0.0
14.902,-4.5594,1.25,0.0,3.6906,-0.0,-0.0
14.952,-4.5489,1.25,0.0,3.7011,-0.0,-0.0
15.002,-4.5384,1.25,0.0,3.7116,-0.0,-0.0
15.052,-4.5227,1.25,0.0,3.7273,-0.0,-0.0
15.103,-4.5122,1.25,0.0,3.7378,-0.0,-0.0
15.153,-4.4964,1.25,0.0,3.7536,-0.0,-0.0
15.203,-4.4859,1.25,0.0,3.7641,-0.0,-0.0
15.254,-4.4754,1.25,0.0,3.7746,-0.0,-0.0
15.304,-4.4597,1.25,0.0,3.7903,-0.0,-0.0
15.354,-4.4492,1.25,0.0,3.8008,-0.0,-0.0
15.405,-4.4334,1.25,0.0,3.8166,-0.0,-0.0
15.455,-4.4229,1.25,0.0,3.8271,-0.0,-0.0
15.505,-4.4124,1.25,0.0,3.8376,-0.0,-0.0
15.555,-4.3967,1.25,0.0,3.8533,-0.0,-0.0
15.606,-4.3862,1.25,0.0,3.8638,-0.0,-0.0
15.656,-4.3704,1.25,0.0,3.8796,-0.0,-0.0
15.706,-4.3599,1.25,0.0,3.8901,-0.0,-0.0
15.757,-4.3494,1.25,0.0,3.9006,-0.0,-0.0
15.807,-4.3337,1.25,0.0,3.9163,-0.0,-0.0
15.857,-4.3232,1.25,0.0,3.9268,-0.0,-0.0
15.908,-4.3074,1.25,0.0,3.9426,-0.0,-0.0
15.958,-4.2969,1.25,0.0,3.9531,-0.0,-0.0
16.008,-4.2864,1.25,0.0,3.9636,-0.0,-0.0
16.059,-4.2707,1.25,0.0,3.9793,-0.0,-0.0
16.109,-4.2602,1.25,0.0,3.9898,-0.0,-0.0
16.159,-4.2444,1.25,0.0,4.0056,-0.0,-0.0
16.21,-4.2339,1.25,0.0,4.0161,-0.0,-0.0
16.26,-4.2234,1.25,0.0,4.0266,-0.0,-0.0
16.31,-4.2077,1.25,0.0,4.0423,-0.0,-0.0
16.361,-4.1972,1.25,0.0,4.0528,-0.0,-0.0
16.411,-4.1867,1.25,0.0,4.0633,-0.0,-0.0
16.461,-4.1709,1.25,0.0,4.0791,-0.0,-0.0
16.512,-4.1604,1.25,0.0,4.0896,-0.0,-0.0
16.562,-4.1447,1.25,0.0,4.1053,-0.0,-0.0
16.613,-4.1342,1.25,0.0,4.1158,-0.0,-0.0
16.664,-4.1184,1.25,0.0,4.1316,-0.0,-0.0
16.714,-4.1079,1.25,0.0,4.1421,-0.0,-0.0
16.765,-4.0974,1.25,0.0,4.1526,-0.0,-0.0
16.815,-4.0817,1.25,0.0,4.1683,-0.0,-0.0
16.865,-4.0712,1.25,0.0,4.1788,-0.0,-0.0
16.916,-4.0607,1.25,0.0,4.1893,-0.0,-0.0
16.966,-4.0449,1.25,0.0,4.2051,-0.0,-0.0
17.017,-4.0344,1.25,0.0,4.2156,-0.0,-0.0
